CH0 Response
97.28546409807353, 0.00
104.99124343257444, 0.05885547253965684
112.69702276707531, 0.17251445778578556
117.51313485113829, 0.297688014212098
125.21891418563919, 0.41998009298340677
132.9246935201401, 0.5322002293086722
140.630472854641, 0.5998160490871751
160.85814360770578, 0.7235305975884792
168.56392294220663, 0.753736345424536
181.08581436077057, 0.7709861532840279
195.53415061295973, 0.8011830815557711
220.57793345008756, 0.8155388123826683
251.40105078809106, 0.8097430986909246
274.5183887915937, 0.7924466731343471
300.5253940455341, 0.7621968274767227
322.67950963222415, 0.7290743237284079
342.90718038528894, 0.7103428290642443
400.7005253940455, 0.6023535637339515
414.185639229422, 0.5706812483463318
448.86164623467596, 0.5102042359107462
477.7583187390543, 0.46124557446862136
512.4343257443081, 0.4137182023208055
546.1471103327494, 0.3589978455064321
583.7127845884413, 0.31002784462447563
616.46234676007, 0.2696972369564946
649.2119089316988, 0.23512202497196633
687.740805604203, 0.194783857677431
729.1593695271453, 0.15156421272789133
759.0192644483362, 0.12130932731923072
789.8423817863396, 0.0996862754979908
839.9299474605953, 0.06652723355466272
905.4290718038527, 0.037664579369779405
970.92819614711, 0.018873867630939234
1033.53765323993, 0.007281180309692825
1100, 0.0014388489208636557

CH1 Response
111.73380035026273, 0.0
124.25569176882661, 0.0027151658708062243
133.88791593695268, 0.009896811097531932
143.52014010507875, 0.012761909561668006
178.1961471103327, 0.012716551802341325
198.4238178633975, 0.024200884476307083
216.7250437828371, 0.04144313270924416
233.09982486865144, 0.06444329650115321
247.5481611208406, 0.09032367801030672
264.8861646234676, 0.13058876891481597
281.26094570928194, 0.17085511975708423
307.26795096322246, 0.24276354748075457
336.1646234676007, 0.3304955335206442
357.355516637478, 0.40960450553742667
373.73029772329244, 0.45130970530055825
395.8844133099825, 0.5261008706169916
425.74430823117336, 0.5980042585896257
451.75131348511377, 0.6713515352341595
476.79509632224153, 0.7403835250538624
497.0227670753063, 0.7993498721163175
522.0665499124342, 0.852554523806524
555.7793345008756, 0.9172586274238053
591.4185639229421, 0.961816326273482
627.0577933450086, 0.9948632337562524
669.4395796847635, 0.9904912497322632
695.446584938704, 0.961680252995502
726.2697022767074, 0.9141579205987225
751.3134851138353, 0.8594489032241808
773.4676007005253, 0.8004271189003264
804.2907180385288, 0.7140558656402374
828.371278458844, 0.6435207700739585
853.4150612959719, 0.5499628318361074
874.6059544658492, 0.47511496932051567
894.8336252189141, 0.39739066890095653
910.2451838879159, 0.339816553062279
946.8476357267949, 0.23761040204613892
978.633975481611, 0.14979903992742782
1006.5674255691769, 0.0965250916604723
1046.059544658494, 0.04035832629868108
1086.5148861646232, 0.020161524020713584
1100, 0.01582733812949666
